date_utc,pi_ma110,pi_ma350x2
2011-08-17,12.119516640124052,8.347346713195291
2011-08-18,12.191659580357097,8.409032835800284
2011-08-19,12.265267445611597,8.475373538904567
2011-08-20,12.34063234818688,8.540502415838693
2011-08-21,12.41409614404937,8.6050328806429
2011-08-22,12.482207046040198,8.667085999640978
2011-08-23,12.549851838896172,8.729120319276948
2011-08-24,12.617660015522246,8.790888572362029
2011-08-25,12.672534052361247,8.845088450663773
2011-08-26,12.712945378354686,8.891179357171247
2011-08-27,12.7557186146582,8.93993865283794
2011-08-28,12.802806694096493,8.991192175122318
2011-08-29,12.832621921738514,9.042043473811473
2011-08-30,12.86298406312888,9.092031809458128
2011-08-31,12.879779316012977,9.13853896239793
2011-09-01,12.880637395272245,9.185238286198548
2011-09-02,12.895179562915635,9.234160708551393
2011-09-03,12.908915856574577,9.28209587106955
2011-09-04,12.911783693125038,9.328614560225432
2011-09-05,12.914847954246769,9.371673021878603
2011-09-06,12.915599005296942,9.410438050615348
2011-09-07,12.918056902964919,9.45101569863405
2011-09-08,12.927607207304618,9.4888215642782
2011-09-09,12.917715102568964,9.516962004516992
2011-09-10,12.899975378383646,9.543709585403692
2011-09-11,12.889053280985255,9.576800465246725
2011-09-12,12.877233180896267,9.611248631134675
2011-09-13,12.852307357832995,9.644052170445022
2011-09-14,12.823616161219666,9.675683728217418
2011-09-15,12.790635050557864,9.703145757844203
2011-09-16,12.758940446780505,9.730398299482342
2011-09-17,12.726276772573861,9.75733478882692
2011-09-18,12.69436136548881,9.786910031168073
2011-09-19,12.665521728281758,9.81810478668281
2011-09-20,12.634196397828571,9.852877732692662
2011-09-21,12.588199166026929,9.884502061252402
2011-09-22,12.509013598485687,9.91540519711948
2011-09-23,12.394154884014934,9.946713587470988
2011-09-24,12.29428594069113,9.977365528541371
2011-09-25,12.1766197806667,10.007331292428823
2011-09-26,12.011177867318517,10.034638870035904
2011-09-27,11.793891709352838,10.062160343136012
2011-09-28,11.57743109046393,10.088780627320698
2011-09-29,11.4038118269491,10.115498690054272
2011-09-30,11.317270739402174,10.144291180968525
2011-10-01,11.192801602587393,10.172480155509728
2011-10-02,11.061853255579953,10.200509084633884
2011-10-03,10.933610997514757,10.228625912407114
2011-10-04,10.802914267753433,10.256393116571763
2011-10-05,10.68539809287546,10.283742071605579
2011-10-06,10.588945817044983,10.310160164724056
2011-10-07,10.47543799021172,10.334008940477583
2011-10-08,10.353550928975734,10.356161492305253
2011-10-09,10.23283847719315,10.378999347410872
2011-10-10,10.111795645594748,10.401489884159641
2011-10-11,9.990157877167348,10.423535166993405
2011-10-12,9.869937323574014,10.446269654664777
2011-10-13,9.748552317255596,10.468348975179095
