symbol,ts_utc,open,high,low,close,volume_usd
ADAUSDT,2025-02-08 00:00:00+00:00,0.7067,0.7164,0.6811,0.7001,290203060.359
ADAUSDT,2025-02-09 00:00:00+00:00,0.7001,0.7155,0.65,0.681,373102667.4345
ADAUSDT,2025-02-10 00:00:00+00:00,0.681,0.724,0.6626,0.7114,430830887.9235
ADAUSDT,2025-02-11 00:00:00+00:00,0.7115,0.8208,0.7095,0.7776,1070679954.5399
ADAUSDT,2025-02-12 00:00:00+00:00,0.7775,0.8074,0.7463,0.7991,759551418.9606
ADAUSDT,2025-02-13 00:00:00+00:00,0.7991,0.8307,0.7689,0.8101,575836420.0312
ADAUSDT,2025-02-14 00:00:00+00:00,0.8102,0.8289,0.7884,0.7992,549711386.3194
ADAUSDT,2025-02-15 00:00:00+00:00,0.7992,0.8138,0.7744,0.7803,289203154.5169
ADAUSDT,2025-02-16 00:00:00+00:00,0.7804,0.7893,0.7609,0.7707,303331389.7988
ADAUSDT,2025-02-17 00:00:00+00:00,0.7709,0.8287,0.77,0.8084,743218573.4733
ADAUSDT,2025-02-18 00:00:00+00:00,0.8084,0.8136,0.7346,0.7536,660537637.0383
ADAUSDT,2025-02-19 00:00:00+00:00,0.7535,0.7757,0.7321,0.7731,481397896.8167
ADAUSDT,2025-02-20 00:00:00+00:00,0.7732,0.8109,0.7697,0.8034,389089641.1487
ADAUSDT,2025-02-21 00:00:00+00:00,0.8034,0.8182,0.7494,0.7614,579863382.5497
ADAUSDT,2025-02-22 00:00:00+00:00,0.7615,0.784,0.7566,0.773,244739100.9856
ADAUSDT,2025-02-23 00:00:00+00:00,0.773,0.7879,0.7591,0.7692,251060774.1005
ADAUSDT,2025-02-24 00:00:00+00:00,0.7692,0.7769,0.6683,0.6811,553748975.9586
ADAUSDT,2025-02-25 00:00:00+00:00,0.6812,0.6947,0.6299,0.6829,777121238.3045
ADAUSDT,2025-02-26 00:00:00+00:00,0.6829,0.695,0.6307,0.6469,493259912.3026
ADAUSDT,2025-02-27 00:00:00+00:00,0.647,0.6794,0.6257,0.6448,388963495.1683
ADAUSDT,2025-02-28 00:00:00+00:00,0.6448,0.6462,0.5797,0.6326,576149308.2114
ADAUSDT,2025-03-01 00:00:00+00:00,0.6327,0.6765,0.625,0.6589,342239162.9967
ADAUSDT,2025-03-02 00:00:00+00:00,0.6589,1.1508,0.6445,1.1336,5374306505.2323
ADAUSDT,2025-03-03 00:00:00+00:00,1.1336,1.1753,0.822,0.857,5923613711.8609
ADAUSDT,2025-03-04 00:00:00+00:00,0.857,0.9555,0.7565,0.9404,4234508027.6163
ADAUSDT,2025-03-05 00:00:00+00:00,0.9403,1.0274,0.9123,0.9736,2888669196.2218
ADAUSDT,2025-03-06 00:00:00+00:00,0.9736,0.988,0.8852,0.9058,1804823454.6128
ADAUSDT,2025-03-07 00:00:00+00:00,0.9058,0.9199,0.805,0.8174,2655419545.7208
ADAUSDT,2025-03-08 00:00:00+00:00,0.8174,0.8386,0.7924,0.8045,912413094.2781
ADAUSDT,2025-03-09 00:00:00+00:00,0.8046,0.8173,0.7083,0.7208,1248563946.0994
ADAUSDT,2025-03-10 00:00:00+00:00,0.7207,0.7781,0.6578,0.6707,1440282532.6463
ADAUSDT,2025-03-11 00:00:00+00:00,0.6707,0.7446,0.6461,0.7233,1318786449.2848
ADAUSDT,2025-03-12 00:00:00+00:00,0.7234,0.7689,0.7105,0.7354,951419715.4483
ADAUSDT,2025-03-13 00:00:00+00:00,0.7353,0.7417,0.6902,0.7023,793047435.0028
ADAUSDT,2025-03-14 00:00:00+00:00,0.7023,0.7509,0.696,0.737,597525998.0914
ADAUSDT,2025-03-15 00:00:00+00:00,0.737,0.7592,0.7304,0.7461,403834746.9044
ADAUSDT,2025-03-16 00:00:00+00:00,0.7461,0.7468,0.6917,0.7042,612754284.3442
ADAUSDT,2025-03-17 00:00:00+00:00,0.7043,0.7298,0.702,0.7169,466488992.5954
ADAUSDT,2025-03-18 00:00:00+00:00,0.717,0.7182,0.6808,0.701,447164933.9923
ADAUSDT,2025-03-19 00:00:00+00:00,0.701,0.7466,0.6997,0.7433,641602422.0386
ADAUSDT,2025-03-20 00:00:00+00:00,0.7433,0.755,0.7115,0.7174,521709204.1249
ADAUSDT,2025-03-21 00:00:00+00:00,0.7174,0.7274,0.7,0.7044,338220235.8139
ADAUSDT,2025-03-22 00:00:00+00:00,0.7044,0.7157,0.6964,0.7009,231085196.877
ADAUSDT,2025-03-23 00:00:00+00:00,0.7009,0.7158,0.691,0.7103,293023415.1663
ADAUSDT,2025-03-24 00:00:00+00:00,0.7104,0.745,0.7051,0.7317,480691987.9152
ADAUSDT,2025-03-25 00:00:00+00:00,0.7317,0.7681,0.7205,0.7441,624642939.4863
ADAUSDT,2025-03-26 00:00:00+00:00,0.7441,0.7741,0.7191,0.7282,579257200.4199
ADAUSDT,2025-03-27 00:00:00+00:00,0.7283,0.744,0.7202,0.7379,365796019.2564
ADAUSDT,2025-03-28 00:00:00+00:00,0.7379,0.7464,0.6885,0.7057,529125913.608
ADAUSDT,2025-03-29 00:00:00+00:00,0.7057,0.7117,0.6582,0.6726,444762476.575
ADAUSDT,2025-03-30 00:00:00+00:00,0.6727,0.687,0.6505,0.6607,373655673.1234
ADAUSDT,2025-03-31 00:00:00+00:00,0.6607,0.6654,0.6292,0.6613,542426319.2634
