symbol,ts_utc,lsr_global,lsr_top_accounts,lsr_top_positions
BTC,2021-01-31 00:00:00+00,2.8900000000000000,2.7400000000000000,1.31000000000000000000
BTC,2021-02-01 00:00:00+00,2.4800000000000000,2.1700000000000000,1.23000000000000000000
BTC,2021-02-02 00:00:00+00,2.6000000000000000,2.3200000000000000,1.31000000000000000000
BTC,2021-02-03 00:00:00+00,2.3300000000000000,2.1400000000000000,1.35000000000000000000
BTC,2021-02-04 00:00:00+00,1.90000000000000000000,1.80000000000000000000,1.40000000000000000000
BTC,2021-02-05 00:00:00+00,1.79000000000000000000,1.88000000000000000000,1.40000000000000000000
BTC,2021-02-06 00:00:00+00,1.98000000000000000000,1.91000000000000000000,1.32000000000000000000
BTC,2021-02-07 00:00:00+00,2.1100000000000000,2.4000000000000000,1.40000000000000000000
BTC,2021-02-08 00:00:00+00,2.2600000000000000,2.2800000000000000,1.31000000000000000000
BTC,2021-02-09 00:00:00+00,2.2200000000000000,2.1600000000000000,1.42000000000000000000
BTC,2021-02-10 00:00:00+00,2.2300000000000000,2.5600000000000000,1.39000000000000000000
BTC,2021-02-11 00:00:00+00,2.5700000000000000,2.8400000000000000,1.38000000000000000000
BTC,2021-02-12 00:00:00+00,2.6000000000000000,2.6600000000000000,1.42000000000000000000
BTC,2021-02-13 00:00:00+00,2.7700000000000000,3.0200000000000000,1.41000000000000000000
BTC,2021-02-14 00:00:00+00,2.7800000000000000,2.8600000000000000,1.36000000000000000000
BTC,2021-02-15 00:00:00+00,2.5100000000000000,2.6800000000000000,1.37000000000000000000
BTC,2021-02-16 00:00:00+00,2.0000000000000000,2.2000000000000000,1.43000000000000000000
BTC,2021-02-17 00:00:00+00,2.3600000000000000,2.3400000000000000,1.38000000000000000000
BTC,2021-02-18 00:00:00+00,1.88000000000000000000,1.93000000000000000000,1.37000000000000000000
BTC,2021-02-19 00:00:00+00,2.2200000000000000,2.3500000000000000,1.31000000000000000000
BTC,2021-02-20 00:00:00+00,2.2200000000000000,2.3500000000000000,1.31000000000000000000
BTC,2021-02-21 00:00:00+00,2.2000000000000000,2.3500000000000000,1.35000000000000000000
BTC,2021-02-22 00:00:00+00,2.2700000000000000,2.2300000000000000,1.33000000000000000000
BTC,2021-02-23 00:00:00+00,2.4800000000000000,2.4700000000000000,1.28000000000000000000
BTC,2021-02-24 00:00:00+00,1.93000000000000000000,2.0700000000000000,1.31000000000000000000
BTC,2021-02-25 00:00:00+00,2.1200000000000000,2.0500000000000000,1.27000000000000000000
BTC,2021-02-26 00:00:00+00,2.4300000000000000,2.4000000000000000,1.24000000000000000000
BTC,2021-02-27 00:00:00+00,2.4100000000000000,2.2900000000000000,1.23000000000000000000
BTC,2021-02-28 00:00:00+00,2.1300000000000000,1.97000000000000000000,1.24000000000000000000
BTC,2021-03-01 00:00:00+00,1.91000000000000000000,1.84000000000000000000,1.32000000000000000000
BTC,2021-03-02 00:00:00+00,2.1600000000000000,1.87000000000000000000,1.26000000000000000000
BTC,2021-03-03 00:00:00+00,2.1100000000000000,2.0500000000000000,1.27000000000000000000
BTC,2021-03-04 00:00:00+00,2.2900000000000000,2.1100000000000000,1.24000000000000000000
BTC,2021-03-05 00:00:00+00,2.6600000000000000,2.2800000000000000,1.25000000000000000000
BTC,2021-03-06 00:00:00+00,2.2500000000000000,2.0400000000000000,1.29000000000000000000
BTC,2021-03-07 00:00:00+00,2.1200000000000000,1.91000000000000000000,1.25000000000000000000
BTC,2021-03-08 00:00:00+00,1.95000000000000000000,1.83000000000000000000,1.32000000000000000000
BTC,2021-03-09 00:00:00+00,1.93000000000000000000,1.84000000000000000000,1.40000000000000000000
BTC,2021-03-10 00:00:00+00,2.0200000000000000,1.95000000000000000000,1.29000000000000000000
BTC,2021-03-11 00:00:00+00,2.0000000000000000,2.1000000000000000,1.32000000000000000000
BTC,2021-03-12 00:00:00+00,1.93000000000000000000,1.93000000000000000000,1.21000000000000000000
BTC,2021-03-13 00:00:00+00,1.90000000000000000000,1.99000000000000000000,1.17000000000000000000
BTC,2021-03-14 00:00:00+00,2.1100000000000000,2.1600000000000000,1.29000000000000000000
BTC,2021-03-15 00:00:00+00,2.4800000000000000,2.7900000000000000,1.27000000000000000000
BTC,2021-03-16 00:00:00+00,3.1600000000000000,3.0800000000000000,1.20000000000000000000
BTC,2021-03-17 00:00:00+00,3.0200000000000000,2.7500000000000000,1.21000000000000000000
BTC,2021-03-18 00:00:00+00,2.7200000000000000,2.5200000000000000,1.22000000000000000000
BTC,2021-03-19 00:00:00+00,3.1100000000000000,3.1600000000000000,1.25000000000000000000
BTC,2021-03-20 00:00:00+00,2.6600000000000000,2.6400000000000000,1.25000000000000000000
BTC,2021-03-21 00:00:00+00,2.8300000000000000,2.8900000000000000,1.26000000000000000000
BTC,2021-03-22 00:00:00+00,2.9600000000000000,2.7000000000000000,1.22000000000000000000
BTC,2021-03-23 00:00:00+00,3.4100000000000000,3.2500000000000000,1.18000000000000000000
BTC,2021-03-24 00:00:00+00,2.7700000000000000,2.4200000000000000,1.24000000000000000000
BTC,2021-03-25 00:00:00+00,3.1000000000000000,2.9700000000000000,1.11000000000000000000
BTC,2021-03-26 00:00:00+00,2.5300000000000000,2.4100000000000000,1.18000000000000000000
BTC,2021-03-27 00:00:00+00,2.5600000000000000,2.1000000000000000,1.13000000000000000000
BTC,2021-03-28 00:00:00+00,2.1000000000000000,1.93000000000000000000,1.17000000000000000000
BTC,2021-03-29 00:00:00+00,2.2200000000000000,2.1100000000000000,1.16000000000000000000
BTC,2021-03-30 00:00:00+00,2.1000000000000000,2.0700000000000000,1.24000000000000000000
BTC,2021-03-31 00:00:00+00,2.2400000000000000,2.1300000000000000,1.29000000000000000000
BTC,2021-04-01 00:00:00+00,2.2800000000000000,2.3500000000000000,1.33000000000000000000
BTC,2021-04-02 00:00:00+00,2.2300000000000000,2.2700000000000000,1.27000000000000000000
BTC,2021-04-03 00:00:00+00,2.7100000000000000,2.6800000000000000,1.28000000000000000000
BTC,2021-04-04 00:00:00+00,2.3200000000000000,2.4500000000000000,1.26000000000000000000
BTC,2021-04-05 00:00:00+00,2.4800000000000000,2.3200000000000000,1.23000000000000000000
BTC,2021-04-06 00:00:00+00,2.4800000000000000,2.5100000000000000,1.29000000000000000000
BTC,2021-04-07 00:00:00+00,3.0800000000000000,3.0900000000000000,1.28000000000000000000
BTC,2021-04-08 00:00:00+00,3.1800000000000000,2.9700000000000000,1.23000000000000000000
BTC,2021-04-09 00:00:00+00,2.5300000000000000,2.3000000000000000,1.22000000000000000000
BTC,2021-04-10 00:00:00+00,2.5600000000000000,2.6300000000000000,1.21000000000000000000
BTC,2021-04-11 00:00:00+00,2.9900000000000000,3.1100000000000000,1.22000000000000000000
BTC,2021-04-12 00:00:00+00,2.9700000000000000,3.1300000000000000,1.26000000000000000000
BTC,2021-04-13 00:00:00+00,3.3000000000000000,3.5700000000000000,1.22000000000000000000
BTC,2021-04-14 00:00:00+00,2.2200000000000000,2.3400000000000000,1.22000000000000000000
BTC,2021-04-15 00:00:00+00,3.1600000000000000,3.4200000000000000,1.23000000000000000000
BTC,2021-04-16 00:00:00+00,3.0800000000000000,3.3500000000000000,1.26000000000000000000
BTC,2021-04-17 00:00:00+00,3.7900000000000000,3.8900000000000000,1.25000000000000000000
BTC,2021-04-18 00:00:00+00,4.5500000000000000,4.3100000000000000,1.23000000000000000000
BTC,2021-04-19 00:00:00+00,2.9000000000000000,2.5600000000000000,1.18000000000000000000
BTC,2021-04-20 00:00:00+00,2.5500000000000000,2.5000000000000000,1.16000000000000000000
BTC,2021-04-21 00:00:00+00,2.6700000000000000,2.5100000000000000,1.16000000000000000000
BTC,2021-04-22 00:00:00+00,2.5100000000000000,2.4300000000000000,1.13000000000000000000
BTC,2021-04-23 00:00:00+00,2.4900000000000000,2.4300000000000000,1.16000000000000000000
BTC,2021-04-24 00:00:00+00,2.1000000000000000,2.0500000000000000,1.17000000000000000000
BTC,2021-04-25 00:00:00+00,1.54000000000000000000,1.72000000000000000000,1.22000000000000000000
BTC,2021-04-26 00:00:00+00,1.59000000000000000000,1.59000000000000000000,1.15000000000000000000
BTC,2021-04-27 00:00:00+00,1.59000000000000000000,1.46000000000000000000,1.17000000000000000000
BTC,2021-04-28 00:00:00+00,1.79000000000000000000,1.70000000000000000000,1.21000000000000000000
BTC,2021-04-29 00:00:00+00,2.1300000000000000,2.0000000000000000,1.26000000000000000000
BTC,2021-04-30 00:00:00+00,2.3800000000000000,2.3400000000000000,1.20000000000000000000
BTC,2021-05-01 00:00:00+00,2.1300000000000000,1.97000000000000000000,1.16000000000000000000
BTC,2021-05-02 00:00:00+00,2.2200000000000000,2.3600000000000000,1.21000000000000000000
BTC,2021-05-03 00:00:00+00,2.7900000000000000,2.7700000000000000,1.20000000000000000000
BTC,2021-05-04 00:00:00+00,3.0600000000000000,2.9000000000000000,1.22000000000000000000
BTC,2021-05-05 00:00:00+00,2.7300000000000000,2.7400000000000000,1.21000000000000000000
BTC,2021-05-06 00:00:00+00,2.3800000000000000,2.2100000000000000,1.24000000000000000000
BTC,2021-05-07 00:00:00+00,3.2200000000000000,3.2300000000000000,1.23000000000000000000
BTC,2021-05-08 00:00:00+00,2.6700000000000000,2.9400000000000000,1.25000000000000000000
BTC,2021-05-09 00:00:00+00,2.3400000000000000,2.6700000000000000,1.24000000000000000000
BTC,2021-05-10 00:00:00+00,2.8800000000000000,3.0300000000000000,1.25000000000000000000
BTC,2021-05-11 00:00:00+00,3.2900000000000000,3.2400000000000000,1.27000000000000000000
BTC,2021-05-12 00:00:00+00,2.4300000000000000,2.2700000000000000,1.23000000000000000000
BTC,2021-05-13 00:00:00+00,2.4300000000000000,2.7700000000000000,1.23000000000000000000
BTC,2021-05-14 00:00:00+00,2.8600000000000000,2.7800000000000000,1.19000000000000000000
BTC,2021-05-15 00:00:00+00,3.2500000000000000,3.1200000000000000,1.23000000000000000000
BTC,2021-05-16 00:00:00+00,2.7800000000000000,2.7600000000000000,1.23000000000000000000
BTC,2021-05-17 00:00:00+00,3.1100000000000000,2.8400000000000000,1.16000000000000000000
BTC,2021-05-18 00:00:00+00,3.0300000000000000,3.1300000000000000,1.14000000000000000000
BTC,2021-05-19 00:00:00+00,3.9400000000000000,3.4600000000000000,1.15000000000000000000
BTC,2021-05-20 00:00:00+00,1.71000000000000000000,1.93000000000000000000,1.21000000000000000000
BTC,2021-05-21 00:00:00+00,1.59000000000000000000,1.71000000000000000000,1.36000000000000000000
BTC,2021-05-22 00:00:00+00,1.26000000000000000000,1.33000000000000000000,1.15000000000000000000
BTC,2021-05-23 00:00:00+00,1.37000000000000000000,1.42000000000000000000,1.32000000000000000000
BTC,2021-05-24 00:00:00+00,1.64000000000000000000,1.72000000000000000000,1.16000000000000000000
BTC,2021-05-25 00:00:00+00,1.75000000000000000000,1.61000000000000000000,1.15000000000000000000
BTC,2021-05-26 00:00:00+00,1.61000000000000000000,1.72000000000000000000,1.19000000000000000000
BTC,2021-05-27 00:00:00+00,2.2600000000000000,2.1700000000000000,1.10000000000000000000
BTC,2021-05-28 00:00:00+00,1.59000000000000000000,1.78000000000000000000,1.18000000000000000000
BTC,2021-05-29 00:00:00+00,1.69000000000000000000,1.77000000000000000000,1.17000000000000000000
BTC,2021-05-30 00:00:00+00,1.87000000000000000000,1.93000000000000000000,1.14000000000000000000
BTC,2021-05-31 00:00:00+00,1.45000000000000000000,1.48000000000000000000,1.19000000000000000000
BTC,2021-06-01 00:00:00+00,1.41000000000000000000,1.42000000000000000000,1.13000000000000000000
BTC,2021-06-02 00:00:00+00,2.0100000000000000,1.99000000000000000000,1.15000000000000000000
BTC,2021-06-03 00:00:00+00,1.24000000000000000000,1.30000000000000000000,1.13000000000000000000
BTC,2021-06-04 00:00:00+00,1.67000000000000000000,1.56000000000000000000,1.17000000000000000000
BTC,2021-06-05 00:00:00+00,1.58000000000000000000,1.67000000000000000000,1.15000000000000000000
BTC,2021-06-06 00:00:00+00,1.62000000000000000000,1.53000000000000000000,1.12000000000000000000
BTC,2021-06-07 00:00:00+00,1.78000000000000000000,1.59000000000000000000,1.10000000000000000000
BTC,2021-06-08 00:00:00+00,1.59000000000000000000,1.60000000000000000000,1.13000000000000000000
BTC,2021-06-09 00:00:00+00,1.43000000000000000000,1.27000000000000000000,1.11000000000000000000
BTC,2021-06-10 00:00:00+00,0.93000000000000000000,0.87000000000000000000,1.11000000000000000000
BTC,2021-06-11 00:00:00+00,1.03000000000000000000,1.15000000000000000000,1.12000000000000000000
BTC,2021-06-12 00:00:00+00,0.85000000000000000000,0.94000000000000000000,1.08000000000000000000
BTC,2021-06-13 00:00:00+00,1.11000000000000000000,1.19000000000000000000,1.11000000000000000000
BTC,2021-06-14 00:00:00+00,0.99000000000000000000,0.92000000000000000000,1.09000000000000000000
BTC,2021-06-15 00:00:00+00,1.09000000000000000000,1.11000000000000000000,1.10000000000000000000
BTC,2021-06-16 00:00:00+00,1.26000000000000000000,1.26000000000000000000,1.09000000000000000000
BTC,2021-06-17 00:00:00+00,1.61000000000000000000,1.69000000000000000000,1.09000000000000000000
BTC,2021-06-18 00:00:00+00,2.2500000000000000,2.1000000000000000,1.05000000000000000000
BTC,2021-06-19 00:00:00+00,2.0000000000000000,2.2100000000000000,1.07000000000000000000
BTC,2021-06-20 00:00:00+00,1.81000000000000000000,1.79000000000000000000,1.07000000000000000000
BTC,2021-06-21 00:00:00+00,2.0000000000000000,1.87000000000000000000,1.06000000000000000000
BTC,2021-06-22 00:00:00+00,1.98000000000000000000,2.0200000000000000,1.10000000000000000000
BTC,2021-06-23 00:00:00+00,1.31000000000000000000,1.29000000000000000000,1.13000000000000000000
BTC,2021-06-24 00:00:00+00,1.61000000000000000000,1.52000000000000000000,1.08000000000000000000
BTC,2021-06-25 00:00:00+00,1.22000000000000000000,1.24000000000000000000,1.11000000000000000000
BTC,2021-06-26 00:00:00+00,1.74000000000000000000,1.68000000000000000000,1.05000000000000000000
BTC,2021-06-27 00:00:00+00,1.60000000000000000000,1.46000000000000000000,1.08000000000000000000
BTC,2021-06-28 00:00:00+00,1.21000000000000000000,1.11000000000000000000,1.11000000000000000000
BTC,2021-06-29 00:00:00+00,1.18000000000000000000,1.26000000000000000000,1.10000000000000000000
BTC,2021-06-30 00:00:00+00,1.08000000000000000000,1.09000000000000000000,1.13000000000000000000
BTC,2021-07-01 00:00:00+00,1.52000000000000000000,1.56000000000000000000,1.09000000000000000000
BTC,2021-07-02 00:00:00+00,1.26000000000000000000,1.41000000000000000000,1.11000000000000000000
BTC,2021-07-03 00:00:00+00,1.35000000000000000000,1.37000000000000000000,1.10000000000000000000
BTC,2021-07-04 00:00:00+00,1.31000000000000000000,1.31000000000000000000,1.09000000000000000000
BTC,2021-07-05 00:00:00+00,1.46000000000000000000,1.39000000000000000000,1.07000000000000000000
BTC,2021-07-06 00:00:00+00,1.38000000000000000000,1.44000000000000000000,1.09000000000000000000
BTC,2021-07-07 00:00:00+00,1.38000000000000000000,1.44000000000000000000,1.09000000000000000000
BTC,2021-07-08 00:00:00+00,1.38000000000000000000,1.51000000000000000000,1.09000000000000000000
BTC,2021-07-09 00:00:00+00,1.80000000000000000000,1.72000000000000000000,1.09000000000000000000
BTC,2021-07-10 00:00:00+00,1.28000000000000000000,1.22000000000000000000,1.10000000000000000000
BTC,2021-07-11 00:00:00+00,1.15000000000000000000,1.15000000000000000000,1.09000000000000000000
BTC,2021-07-12 00:00:00+00,0.96000000000000000000,0.93000000000000000000,1.09000000000000000000
BTC,2021-07-13 00:00:00+00,2.1100000000000000,2.0500000000000000,1.07000000000000000000
BTC,2021-07-14 00:00:00+00,2.1200000000000000,1.93000000000000000000,1.08000000000000000000
BTC,2021-07-15 00:00:00+00,2.0500000000000000,1.84000000000000000000,1.06000000000000000000
BTC,2021-07-16 00:00:00+00,2.7000000000000000,2.3400000000000000,1.05000000000000000000
BTC,2021-07-17 00:00:00+00,1.73000000000000000000,1.71000000000000000000,1.08000000000000000000
BTC,2021-07-18 00:00:00+00,1.77000000000000000000,1.65000000000000000000,1.05000000000000000000
BTC,2021-07-19 00:00:00+00,2.0800000000000000,1.77000000000000000000,1.05000000000000000000
BTC,2021-07-20 00:00:00+00,2.0200000000000000,1.84000000000000000000,1.06000000000000000000
BTC,2021-07-21 00:00:00+00,1.43000000000000000000,1.43000000000000000000,1.07000000000000000000
BTC,2021-07-22 00:00:00+00,1.43000000000000000000,1.26000000000000000000,1.07000000000000000000
BTC,2021-07-23 00:00:00+00,1.24000000000000000000,1.24000000000000000000,1.10000000000000000000
BTC,2021-07-24 00:00:00+00,1.19000000000000000000,1.10000000000000000000,1.05000000000000000000
BTC,2021-07-25 00:00:00+00,1.09000000000000000000,1.08000000000000000000,1.05000000000000000000
BTC,2021-07-26 00:00:00+00,0.94000000000000000000,0.92000000000000000000,1.01000000000000000000
BTC,2021-07-27 00:00:00+00,1.32000000000000000000,1.38000000000000000000,1.03000000000000000000
BTC,2021-07-28 00:00:00+00,1.36000000000000000000,1.30000000000000000000,1.01000000000000000000
BTC,2021-07-29 00:00:00+00,0.92000000000000000000,1.01000000000000000000,1.03000000000000000000
BTC,2021-07-30 00:00:00+00,0.95000000000000000000,1.02000000000000000000,1.01000000000000000000
BTC,2021-07-31 00:00:00+00,1.00000000000000000000,0.98000000000000000000,1.01000000000000000000
BTC,2021-08-01 00:00:00+00,1.00000000000000000000,1.15000000000000000000,1.04000000000000000000
BTC,2021-08-02 00:00:00+00,1.19000000000000000000,1.24000000000000000000,1.02000000000000000000
BTC,2021-08-03 00:00:00+00,1.52000000000000000000,1.44000000000000000000,1.00000000000000000000
BTC,2021-08-04 00:00:00+00,1.68000000000000000000,1.72000000000000000000,0.99000000000000000000
BTC,2021-08-05 00:00:00+00,1.55000000000000000000,1.41000000000000000000,1.02000000000000000000
BTC,2021-08-06 00:00:00+00,1.04000000000000000000,1.13000000000000000000,1.02000000000000000000
BTC,2021-08-07 00:00:00+00,0.92000000000000000000,1.01000000000000000000,1.00000000000000000000
BTC,2021-08-08 00:00:00+00,0.93000000000000000000,0.99000000000000000000,1.03000000000000000000
BTC,2021-08-09 00:00:00+00,0.93000000000000000000,1.05000000000000000000,1.03000000000000000000
BTC,2021-08-10 00:00:00+00,0.86000000000000000000,0.90000000000000000000,1.02000000000000000000
BTC,2021-08-11 00:00:00+00,1.24000000000000000000,1.28000000000000000000,1.02000000000000000000
BTC,2021-08-12 00:00:00+00,1.13000000000000000000,1.15000000000000000000,1.08000000000000000000
BTC,2021-08-13 00:00:00+00,1.34000000000000000000,1.39000000000000000000,1.09000000000000000000
BTC,2021-08-14 00:00:00+00,1.03000000000000000000,1.05000000000000000000,1.10000000000000000000
BTC,2021-08-15 00:00:00+00,1.44000000000000000000,1.53000000000000000000,1.11000000000000000000
BTC,2021-08-16 00:00:00+00,1.51000000000000000000,1.51000000000000000000,1.11000000000000000000
BTC,2021-08-17 00:00:00+00,1.90000000000000000000,1.82000000000000000000,1.10000000000000000000
BTC,2021-08-18 00:00:00+00,2.0300000000000000,1.91000000000000000000,1.08000000000000000000
BTC,2021-08-19 00:00:00+00,1.95000000000000000000,1.66000000000000000000,1.11000000000000000000
BTC,2021-08-20 00:00:00+00,1.36000000000000000000,1.26000000000000000000,1.11000000000000000000
BTC,2021-08-21 00:00:00+00,1.03000000000000000000,1.06000000000000000000,1.14000000000000000000
BTC,2021-08-22 00:00:00+00,0.99000000000000000000,1.14000000000000000000,1.13000000000000000000
BTC,2021-08-23 00:00:00+00,1.10000000000000000000,1.16000000000000000000,1.12000000000000000000
BTC,2021-08-24 00:00:00+00,1.33000000000000000000,1.35000000000000000000,1.11000000000000000000
BTC,2021-08-25 00:00:00+00,1.71000000000000000000,1.72000000000000000000,1.12000000000000000000
BTC,2021-08-26 00:00:00+00,1.69000000000000000000,1.47000000000000000000,1.11000000000000000000
BTC,2021-08-27 00:00:00+00,1.89000000000000000000,1.85000000000000000000,1.10000000000000000000
BTC,2021-08-28 00:00:00+00,1.41000000000000000000,1.28000000000000000000,1.09000000000000000000
BTC,2021-08-29 00:00:00+00,1.35000000000000000000,1.40000000000000000000,1.14000000000000000000
BTC,2021-08-30 00:00:00+00,1.31000000000000000000,1.31000000000000000000,1.14000000000000000000
BTC,2021-08-31 00:00:00+00,1.88000000000000000000,1.89000000000000000000,1.13000000000000000000
BTC,2021-09-01 00:00:00+00,2.1300000000000000,1.86000000000000000000,1.15000000000000000000
BTC,2021-09-02 00:00:00+00,1.61000000000000000000,1.52000000000000000000,1.17000000000000000000
BTC,2021-09-03 00:00:00+00,1.29000000000000000000,1.44000000000000000000,1.17000000000000000000
BTC,2021-09-04 00:00:00+00,1.28000000000000000000,1.45000000000000000000,1.15000000000000000000
BTC,2021-09-05 00:00:00+00,1.44000000000000000000,1.61000000000000000000,1.13000000000000000000
BTC,2021-09-06 00:00:00+00,0.94000000000000000000,1.03000000000000000000,1.14000000000000000000
BTC,2021-09-07 00:00:00+00,1.05000000000000000000,1.19000000000000000000,1.14000000000000000000
BTC,2021-09-08 00:00:00+00,1.97000000000000000000,2.0500000000000000,1.11000000000000000000
BTC,2021-09-09 00:00:00+00,1.85000000000000000000,1.71000000000000000000,1.12000000000000000000
BTC,2021-09-10 00:00:00+00,1.94000000000000000000,1.70000000000000000000,1.11000000000000000000
BTC,2021-09-11 00:00:00+00,2.1800000000000000,2.0500000000000000,1.14000000000000000000
BTC,2021-09-12 00:00:00+00,1.94000000000000000000,1.69000000000000000000,1.14000000000000000000
BTC,2021-09-13 00:00:00+00,1.91000000000000000000,1.63000000000000000000,1.14000000000000000000
BTC,2021-09-14 00:00:00+00,2.2000000000000000,1.97000000000000000000,1.15000000000000000000
BTC,2021-09-15 00:00:00+00,1.24000000000000000000,1.15000000000000000000,1.13000000000000000000
BTC,2021-09-16 00:00:00+00,1.19000000000000000000,1.10000000000000000000,1.09000000000000000000
BTC,2021-09-17 00:00:00+00,1.36000000000000000000,1.34000000000000000000,1.10000000000000000000
BTC,2021-09-18 00:00:00+00,1.66000000000000000000,1.59000000000000000000,1.11000000000000000000
BTC,2021-09-19 00:00:00+00,1.43000000000000000000,1.35000000000000000000,1.11000000000000000000
BTC,2021-09-20 00:00:00+00,1.85000000000000000000,1.73000000000000000000,1.11000000000000000000
BTC,2021-09-21 00:00:00+00,2.1200000000000000,2.0400000000000000,1.10000000000000000000
BTC,2021-09-22 00:00:00+00,1.79000000000000000000,1.81000000000000000000,1.11000000000000000000
BTC,2021-09-23 00:00:00+00,1.52000000000000000000,1.35000000000000000000,1.11000000000000000000
BTC,2021-09-24 00:00:00+00,1.17000000000000000000,1.14000000000000000000,1.11000000000000000000
BTC,2021-09-25 00:00:00+00,1.48000000000000000000,1.45000000000000000000,1.14000000000000000000
BTC,2021-09-26 00:00:00+00,1.31000000000000000000,1.30000000000000000000,1.12000000000000000000
BTC,2021-09-27 00:00:00+00,1.25000000000000000000,1.23000000000000000000,1.10000000000000000000
BTC,2021-09-28 00:00:00+00,1.44000000000000000000,1.46000000000000000000,1.10000000000000000000
BTC,2021-09-29 00:00:00+00,1.83000000000000000000,1.67000000000000000000,1.09000000000000000000
BTC,2021-09-30 00:00:00+00,2.0700000000000000,1.69000000000000000000,1.08000000000000000000
BTC,2021-10-01 00:00:00+00,1.03000000000000000000,0.99000000000000000000,1.09000000000000000000
BTC,2021-10-02 00:00:00+00,0.78000000000000000000,0.78000000000000000000,1.10000000000000000000
BTC,2021-10-03 00:00:00+00,0.91000000000000000000,1.03000000000000000000,1.10000000000000000000
BTC,2021-10-04 00:00:00+00,0.99000000000000000000,1.03000000000000000000,1.12000000000000000000
BTC,2021-10-05 00:00:00+00,0.80000000000000000000,0.90000000000000000000,1.13000000000000000000
BTC,2021-10-06 00:00:00+00,0.73000000000000000000,0.76000000000000000000,1.10000000000000000000
BTC,2021-10-07 00:00:00+00,0.94000000000000000000,0.97000000000000000000,1.12000000000000000000
BTC,2021-10-08 00:00:00+00,1.12000000000000000000,1.29000000000000000000,1.17000000000000000000
BTC,2021-10-09 00:00:00+00,1.36000000000000000000,1.37000000000000000000,1.13000000000000000000
BTC,2021-10-10 00:00:00+00,1.19000000000000000000,1.22000000000000000000,1.13000000000000000000
BTC,2021-10-11 00:00:00+00,1.22000000000000000000,1.25000000000000000000,1.10000000000000000000
BTC,2021-10-12 00:00:00+00,0.96000000000000000000,0.98000000000000000000,1.12000000000000000000
BTC,2021-10-13 00:00:00+00,1.23000000000000000000,1.32000000000000000000,1.12000000000000000000
BTC,2021-10-14 00:00:00+00,0.98000000000000000000,1.05000000000000000000,1.12000000000000000000
BTC,2021-10-15 00:00:00+00,1.12000000000000000000,1.26000000000000000000,1.13000000000000000000
BTC,2021-10-16 00:00:00+00,1.03000000000000000000,1.05000000000000000000,1.14000000000000000000
BTC,2021-10-17 00:00:00+00,1.31000000000000000000,1.43000000000000000000,1.19000000000000000000
BTC,2021-10-18 00:00:00+00,1.43000000000000000000,1.47000000000000000000,1.18000000000000000000
BTC,2021-10-19 00:00:00+00,1.39000000000000000000,1.49000000000000000000,1.15000000000000000000
BTC,2021-10-20 00:00:00+00,0.99000000000000000000,1.08000000000000000000,1.14000000000000000000
BTC,2021-10-21 00:00:00+00,1.13000000000000000000,1.24000000000000000000,1.18000000000000000000
BTC,2021-10-22 00:00:00+00,1.96000000000000000000,2.0900000000000000,1.16000000000000000000
BTC,2021-10-23 00:00:00+00,2.2900000000000000,2.3200000000000000,1.13000000000000000000
BTC,2021-10-24 00:00:00+00,2.1800000000000000,2.1100000000000000,1.16000000000000000000
BTC,2021-10-25 00:00:00+00,2.4100000000000000,2.4100000000000000,1.14000000000000000000
BTC,2021-10-26 00:00:00+00,1.97000000000000000000,1.91000000000000000000,1.16000000000000000000
BTC,2021-10-27 00:00:00+00,2.8500000000000000,2.8700000000000000,1.11000000000000000000
BTC,2021-10-28 00:00:00+00,2.7800000000000000,2.6800000000000000,1.15000000000000000000
BTC,2021-10-29 00:00:00+00,2.6600000000000000,2.4400000000000000,1.17000000000000000000
BTC,2021-10-30 00:00:00+00,2.3700000000000000,2.3800000000000000,1.15000000000000000000
BTC,2021-10-31 00:00:00+00,2.7700000000000000,2.8700000000000000,1.16000000000000000000
BTC,2021-11-01 00:00:00+00,3.3500000000000000,3.1900000000000000,1.15000000000000000000
BTC,2021-11-02 00:00:00+00,3.2700000000000000,3.1900000000000000,1.16000000000000000000
BTC,2021-11-03 00:00:00+00,2.2400000000000000,2.3500000000000000,1.18000000000000000000
BTC,2021-11-04 00:00:00+00,2.9100000000000000,3.0400000000000000,1.18000000000000000000
BTC,2021-11-05 00:00:00+00,3.5800000000000000,3.4600000000000000,1.17000000000000000000
BTC,2021-11-06 00:00:00+00,3.7600000000000000,3.3300000000000000,1.14000000000000000000
BTC,2021-11-07 00:00:00+00,3.2400000000000000,2.9600000000000000,1.16000000000000000000
BTC,2021-11-08 00:00:00+00,2.5700000000000000,2.5000000000000000,1.17000000000000000000
BTC,2021-11-09 00:00:00+00,1.85000000000000000000,1.98000000000000000000,1.17000000000000000000
BTC,2021-11-10 00:00:00+00,2.0200000000000000,2.4700000000000000,1.18000000000000000000
BTC,2021-11-11 00:00:00+00,2.4300000000000000,2.7700000000000000,1.20000000000000000000
BTC,2021-11-12 00:00:00+00,2.7800000000000000,2.6600000000000000,1.17000000000000000000
BTC,2021-11-13 00:00:00+00,3.4000000000000000,3.1900000000000000,1.17000000000000000000
BTC,2021-11-14 00:00:00+00,3.3400000000000000,3.1100000000000000,1.14000000000000000000
BTC,2021-11-15 00:00:00+00,3.3500000000000000,3.1300000000000000,1.15000000000000000000
BTC,2021-11-16 00:00:00+00,3.9400000000000000,3.7400000000000000,1.15000000000000000000
