symbol,ts_utc,long_qty,short_qty
ADA,2024-07-24 00:00:00+00,7695714.48,17918.37
ADA,2024-07-25 00:00:00+00,7737070.29,15337.09
ADA,2024-07-26 00:00:00+00,7721314.57,37722.89
ADA,2024-07-27 00:00:00+00,7649566.43,49133.35
ADA,2024-07-28 00:00:00+00,7625744.44,50818.31
ADA,2024-07-29 00:00:00+00,7635518.48,49216.62
ADA,2024-07-30 00:00:00+00,7605579.82,30645.6
ADA,2024-07-31 00:00:00+00,7576616.58,32601.67
ADA,2024-08-01 00:00:00+00,7609701.17,26399.32
ADA,2024-08-02 00:00:00+00,7639436.09,281525.49
ADA,2024-08-03 00:00:00+00,7743418.01,293718.49
ADA,2024-08-04 00:00:00+00,7653593.03,304658.29
ADA,2024-08-05 00:00:00+00,7596749.79,326148.5
ADA,2024-08-06 00:00:00+00,6974978.74,558900.62
ADA,2024-08-07 00:00:00+00,6952385.87,510463.91
ADA,2024-08-08 00:00:00+00,6951376.07,522330.54
ADA,2024-08-09 00:00:00+00,6994302.74,507091.29
ADA,2024-08-10 00:00:00+00,6990808.62,560151.36
ADA,2024-08-11 00:00:00+00,6990327.08,551575.36
ADA,2024-08-12 00:00:00+00,6985991.22,531270.11
ADA,2024-08-13 00:00:00+00,6987000.79,521858.34
ADA,2024-08-14 00:00:00+00,6989192.53,522538.11
ADA,2024-08-15 00:00:00+00,6991701.89,522553.11
ADA,2024-08-16 00:00:00+00,6978060.53,504097.55
ADA,2024-08-17 00:00:00+00,7006893.92,477107.22
ADA,2024-08-18 00:00:00+00,7005366.31,439999.27
ADA,2024-08-19 00:00:00+00,6979120.22,433510.85
ADA,2024-08-20 00:00:00+00,6979455.34,436205.17
ADA,2024-08-21 00:00:00+00,6977331.81,424427.79
ADA,2024-08-22 00:00:00+00,7079688.6,157038.94
ADA,2024-08-23 00:00:00+00,7036394.16,184521.03
ADA,2024-08-24 00:00:00+00,7303766.51,101934.7
ADA,2024-08-25 00:00:00+00,7296147.27,114044.52
ADA,2024-08-26 00:00:00+00,7309916.33,131777.53
ADA,2024-08-27 00:00:00+00,7339429.67,89226.81
ADA,2024-08-28 00:00:00+00,7339422.9,93710.06
ADA,2024-08-29 00:00:00+00,7343075.02,90267.21
ADA,2024-08-30 00:00:00+00,7434429.01,110260.3
ADA,2024-08-31 00:00:00+00,7436346.3,130545.1
ADA,2024-09-01 00:00:00+00,7451891.86,130464.6
ADA,2024-09-02 00:00:00+00,7281473.72,144257.94
ADA,2024-09-03 00:00:00+00,7271758.09,146778.94
ADA,2024-09-04 00:00:00+00,7298065.98,344220.25
ADA,2024-09-05 00:00:00+00,7260848.82,351300.67
ADA,2024-09-06 00:00:00+00,7249727.8,359091.24
ADA,2024-09-07 00:00:00+00,7261172.48,356384.29
ADA,2024-09-08 00:00:00+00,7246738.45,352869.74
ADA,2024-09-09 00:00:00+00,7240590.91,329359.39
ADA,2024-09-10 00:00:00+00,7237759.07,322663.18
ADA,2024-09-11 00:00:00+00,7152783.92,299749.79
ADA,2024-09-12 00:00:00+00,7148790.62,91074.44
ADA,2024-09-13 00:00:00+00,7173440.98,94044.47
ADA,2024-09-14 00:00:00+00,7086236.58,86769.1
ADA,2024-09-15 00:00:00+00,7045119.95,110102.27
ADA,2024-09-16 00:00:00+00,7085430.37,81071.33
ADA,2024-09-17 00:00:00+00,7065040.8,81071.33
ADA,2024-09-18 00:00:00+00,7057052.57,95286.33
ADA,2024-09-19 00:00:00+00,7062526.81,101614.35
ADA,2024-09-20 00:00:00+00,7064198.03,100499.58
ADA,2024-09-21 00:00:00+00,7062275.13,120500.07
ADA,2024-09-22 00:00:00+00,7088651.37,118378.51
ADA,2024-09-23 00:00:00+00,7081465.57,111780.08
ADA,2024-09-24 00:00:00+00,7411942.8,109774.62
ADA,2024-09-25 00:00:00+00,7409017.51,118615.91
ADA,2024-09-26 00:00:00+00,7411190.41,194866.14
ADA,2024-09-27 00:00:00+00,7330699.32,195925.44
ADA,2024-09-28 00:00:00+00,7370217.1,217916.39
ADA,2024-09-29 00:00:00+00,7358066.63,202445.17
ADA,2024-09-30 00:00:00+00,7356188.23,209370.91
ADA,2024-10-01 00:00:00+00,7280279.42,109974.01
ADA,2024-10-02 00:00:00+00,7305980.79,144749.16
ADA,2024-10-03 00:00:00+00,7137023.4,160753.59
ADA,2024-10-04 00:00:00+00,7135001.01,182385.63
ADA,2024-10-05 00:00:00+00,7138004.72,188051.28
ADA,2024-10-06 00:00:00+00,7137248.62,188073.28
ADA,2024-10-07 00:00:00+00,7152332.0,179305.8
ADA,2024-10-08 00:00:00+00,7172408.15,177771.39
ADA,2024-10-09 00:00:00+00,7170978.82,178199.23
ADA,2024-10-10 00:00:00+00,7184698.08,196497.41
ADA,2024-10-11 00:00:00+00,7242589.39,365939.51
ADA,2024-10-12 00:00:00+00,7221625.64,373519.21
ADA,2024-10-13 00:00:00+00,7224902.0,373455.01
ADA,2024-10-14 00:00:00+00,7219563.24,381121.41
ADA,2024-10-15 00:00:00+00,7255323.48,348591.13
ADA,2024-10-16 00:00:00+00,7270644.48,100380.97
ADA,2024-10-17 00:00:00+00,7311074.83,96823.74
ADA,2024-10-18 00:00:00+00,7219421.1,122418.2
ADA,2024-10-19 00:00:00+00,7284959.17,124022.68
ADA,2024-10-20 00:00:00+00,7271886.72,123414.38
ADA,2024-10-21 00:00:00+00,7238837.64,148987.75
ADA,2024-10-22 00:00:00+00,7266600.26,121639.8
ADA,2024-10-23 00:00:00+00,7267759.15,156101.74
ADA,2024-10-24 00:00:00+00,7237497.38,151753.58
ADA,2024-10-25 00:00:00+00,7244792.06,191579.45
ADA,2024-10-26 00:00:00+00,7284169.1,423331.47
ADA,2024-10-27 00:00:00+00,7273895.82,368984.82
ADA,2024-10-28 00:00:00+00,7286716.41,395147.36
ADA,2024-10-29 00:00:00+00,7312596.91,384539.16
ADA,2024-10-30 00:00:00+00,7330375.11,317545.3
ADA,2024-10-31 00:00:00+00,7269236.87,357902.99
ADA,2024-11-01 00:00:00+00,7265348.64,264998.48
ADA,2024-11-02 00:00:00+00,7284870.97,241776.57
ADA,2024-11-03 00:00:00+00,7325059.34,229247.18
ADA,2024-11-04 00:00:00+00,7300717.57,279304.8
ADA,2024-11-05 00:00:00+00,7313271.19,345592.65
ADA,2024-11-06 00:00:00+00,7303817.08,329402.88
ADA,2024-11-07 00:00:00+00,7316112.03,53793.11
ADA,2024-11-08 00:00:00+00,7566392.46,55283.61
ADA,2024-11-09 00:00:00+00,7548589.84,55088.2
ADA,2024-11-10 00:00:00+00,7490678.1,63869.58
ADA,2024-11-11 00:00:00+00,8088526.91,141494.15
ADA,2024-11-12 00:00:00+00,8039778.32,129135.56
ADA,2024-11-13 00:00:00+00,8198459.9,45505.15
ADA,2024-11-14 00:00:00+00,8292403.39,107320.66
ADA,2024-11-15 00:00:00+00,8241754.71,87845.76
ADA,2024-11-16 00:00:00+00,8198545.06,227261.58
ADA,2024-11-17 00:00:00+00,8050627.82,227773.38
ADA,2024-11-18 00:00:00+00,8062853.86,189813.47
ADA,2024-11-19 00:00:00+00,8131277.75,243815.17
ADA,2024-11-20 00:00:00+00,8177181.97,218296.55
ADA,2024-11-21 00:00:00+00,7970260.03,297333.79
ADA,2024-11-22 00:00:00+00,8082159.59,240417.62
ADA,2024-11-23 00:00:00+00,7929595.79,267197.06
ADA,2024-11-24 00:00:00+00,8067347.09,270195.21
ADA,2024-11-25 00:00:00+00,8091744.67,275367.77
ADA,2024-11-26 00:00:00+00,8157675.83,295884.22
ADA,2024-11-27 00:00:00+00,8163088.66,247042.51
ADA,2024-11-28 00:00:00+00,8199413.42,340234.28
ADA,2024-11-29 00:00:00+00,8151734.95,331745.11
ADA,2024-11-30 00:00:00+00,8223427.92,296105.0
ADA,2024-12-01 00:00:00+00,8200816.26,295014.52
ADA,2024-12-02 00:00:00+00,8173570.49,207860.78
ADA,2024-12-03 00:00:00+00,8117696.88,66035.8
ADA,2024-12-04 00:00:00+00,7880014.65,59968.67
ADA,2024-12-05 00:00:00+00,7995121.91,50177.63
ADA,2024-12-06 00:00:00+00,7989246.88,49217.46
ADA,2024-12-07 00:00:00+00,7987590.93,48712.52
ADA,2024-12-08 00:00:00+00,8045939.75,72970.95
ADA,2024-12-09 00:00:00+00,8090973.3,55905.07
ADA,2024-12-10 00:00:00+00,7753935.26,56717.72
ADA,2024-12-11 00:00:00+00,7681382.48,72227.88
ADA,2024-12-12 00:00:00+00,7704148.82,56394.33
ADA,2024-12-13 00:00:00+00,7690615.33,91189.87
ADA,2024-12-14 00:00:00+00,7729427.92,83879.44
ADA,2024-12-15 00:00:00+00,7753693.88,78286.69
ADA,2024-12-16 00:00:00+00,7765601.51,78984.0
ADA,2024-12-17 00:00:00+00,7786747.65,61917.91
ADA,2024-12-18 00:00:00+00,7814495.7,45141.21
ADA,2024-12-19 00:00:00+00,6922494.11,151826.05
ADA,2024-12-20 00:00:00+00,7349805.22,127225.69
ADA,2024-12-21 00:00:00+00,7310954.15,198844.01
ADA,2024-12-22 00:00:00+00,7548180.61,159236.54
ADA,2024-12-23 00:00:00+00,7565540.09,177992.44
ADA,2024-12-24 00:00:00+00,7563401.67,190523.92
ADA,2024-12-25 00:00:00+00,7572654.72,129062.82
ADA,2024-12-26 00:00:00+00,7577497.73,84889.95
ADA,2024-12-27 00:00:00+00,8285594.31,141502.78
ADA,2024-12-28 00:00:00+00,7777273.67,148402.64
ADA,2024-12-29 00:00:00+00,7752153.67,136873.33
ADA,2024-12-30 00:00:00+00,8128414.09,192207.92
ADA,2024-12-31 00:00:00+00,7752492.31,225671.38
BTC,2024-01-01 00:00:00+00,71875.87,567.46
BTC,2024-01-02 00:00:00+00,71512.01,523.37
BTC,2024-01-03 00:00:00+00,71280.45,348.22
BTC,2024-01-04 00:00:00+00,70950.56,442.53
BTC,2024-01-05 00:00:00+00,71172.89,359.47
BTC,2024-01-06 00:00:00+00,69976.97,353.99
BTC,2024-01-07 00:00:00+00,69640.5,348.28
BTC,2024-01-08 00:00:00+00,69521.97,341.6
BTC,2024-01-09 00:00:00+00,69529.27,317.64
BTC,2024-01-10 00:00:00+00,68645.09,304.62
BTC,2024-01-11 00:00:00+00,69012.31,291.48
BTC,2024-01-12 00:00:00+00,67922.08,383.24
BTC,2024-01-13 00:00:00+00,68043.66,568.47
BTC,2024-01-14 00:00:00+00,67896.67,546.39
BTC,2024-01-15 00:00:00+00,67907.45,580.54
BTC,2024-01-16 00:00:00+00,68021.55,514.43
BTC,2024-01-17 00:00:00+00,68070.61,472.76
BTC,2024-01-18 00:00:00+00,68261.48,486.77
BTC,2024-01-19 00:00:00+00,68840.24,441.71
BTC,2024-01-20 00:00:00+00,69280.18,416.03
BTC,2024-01-21 00:00:00+00,70205.86,448.0
BTC,2024-01-22 00:00:00+00,71004.48,448.02
BTC,2024-01-23 00:00:00+00,71921.7,456.93
BTC,2024-01-24 00:00:00+00,73082.94,480.94
BTC,2024-01-25 00:00:00+00,73960.1,484.95
BTC,2024-01-26 00:00:00+00,74993.56,473.35
BTC,2024-01-27 00:00:00+00,75602.82,326.99
BTC,2024-01-28 00:00:00+00,75710.15,336.86
BTC,2024-01-29 00:00:00+00,75789.32,260.99
BTC,2024-01-30 00:00:00+00,76020.87,280.67
BTC,2024-01-31 00:00:00+00,75932.01,250.49
BTC,2024-02-01 00:00:00+00,76021.84,246.3
BTC,2024-02-02 00:00:00+00,75929.35,242.07
BTC,2024-02-03 00:00:00+00,75893.72,235.83
BTC,2024-02-04 00:00:00+00,75860.81,242.16
BTC,2024-02-05 00:00:00+00,75724.39,247.17
BTC,2024-02-06 00:00:00+00,75793.79,266.55
BTC,2024-02-07 00:00:00+00,76009.31,241.1
BTC,2024-02-08 00:00:00+00,76390.37,255.52
BTC,2024-02-09 00:00:00+00,76411.72,245.92
BTC,2024-02-10 00:00:00+00,76087.36,268.95
BTC,2024-02-11 00:00:00+00,75089.51,273.65
BTC,2024-02-12 00:00:00+00,73766.45,241.05
BTC,2024-02-13 00:00:00+00,73079.93,224.19
BTC,2024-02-14 00:00:00+00,71967.7,237.49
BTC,2024-02-15 00:00:00+00,72199.75,221.91
BTC,2024-02-16 00:00:00+00,72219.96,239.11
BTC,2024-02-17 00:00:00+00,70261.07,247.98
BTC,2024-02-18 00:00:00+00,70134.48,250.23
BTC,2024-02-19 00:00:00+00,68127.34,238.74
BTC,2024-02-20 00:00:00+00,66879.25,245.85
BTC,2024-02-21 00:00:00+00,65459.71,291.32
BTC,2024-02-22 00:00:00+00,64240.89,292.05
BTC,2024-02-23 00:00:00+00,64506.9,265.0
BTC,2024-02-24 00:00:00+00,64475.28,418.13
BTC,2024-02-25 00:00:00+00,64418.56,327.16
BTC,2024-02-26 00:00:00+00,64558.83,244.86
BTC,2024-02-27 00:00:00+00,62838.23,336.51
BTC,2024-02-28 00:00:00+00,60713.73,352.23
BTC,2024-02-29 00:00:00+00,60507.98,272.51
BTC,2024-03-01 00:00:00+00,58896.95,360.63
BTC,2024-03-02 00:00:00+00,57645.95,381.24
BTC,2024-03-03 00:00:00+00,56884.21,352.94
BTC,2024-03-04 00:00:00+00,56767.51,339.37
BTC,2024-03-05 00:00:00+00,56167.6,302.78
BTC,2024-03-06 00:00:00+00,55148.1,482.43
BTC,2024-03-07 00:00:00+00,54980.32,220.97
BTC,2024-03-08 00:00:00+00,53628.36,221.42
BTC,2024-03-09 00:00:00+00,52858.1,265.67
BTC,2024-03-10 00:00:00+00,53011.55,283.82
BTC,2024-03-11 00:00:00+00,51287.29,290.5
BTC,2024-03-12 00:00:00+00,49539.13,234.83
BTC,2024-03-13 00:00:00+00,47960.5,578.01
BTC,2024-03-14 00:00:00+00,45236.68,234.57
BTC,2024-03-15 00:00:00+00,43723.79,248.66
BTC,2024-03-16 00:00:00+00,42414.29,267.41
BTC,2024-03-17 00:00:00+00,42379.79,494.91
BTC,2024-03-18 00:00:00+00,42598.07,462.54
BTC,2024-03-19 00:00:00+00,42477.47,745.03
BTC,2024-03-20 00:00:00+00,43514.95,1052.01
BTC,2024-03-21 00:00:00+00,43597.37,784.34
BTC,2024-03-22 00:00:00+00,44081.61,697.88
BTC,2024-03-23 00:00:00+00,43997.68,848.49
BTC,2024-03-24 00:00:00+00,43970.45,769.41
BTC,2024-03-25 00:00:00+00,43698.37,434.96
BTC,2024-03-26 00:00:00+00,43228.26,257.33
BTC,2024-03-27 00:00:00+00,43118.55,263.22
BTC,2024-03-28 00:00:00+00,43362.89,487.74
BTC,2024-03-29 00:00:00+00,43197.87,466.08
BTC,2024-03-30 00:00:00+00,43146.33,449.6
BTC,2024-03-31 00:00:00+00,43297.15,452.93
BTC,2024-04-01 00:00:00+00,43539.82,443.41
BTC,2024-04-02 00:00:00+00,43582.49,765.97
BTC,2024-04-03 00:00:00+00,42768.62,892.59
BTC,2024-04-04 00:00:00+00,42903.99,930.42
BTC,2024-04-05 00:00:00+00,42693.8,635.71
BTC,2024-04-06 00:00:00+00,42846.37,635.13
BTC,2024-04-07 00:00:00+00,42724.28,582.26
BTC,2024-04-08 00:00:00+00,42706.78,639.6
BTC,2024-04-09 00:00:00+00,42960.52,692.51
BTC,2024-04-10 00:00:00+00,43062.76,958.8
BTC,2024-04-11 00:00:00+00,43143.48,791.0
BTC,2024-04-12 00:00:00+00,43191.86,609.15
BTC,2024-04-13 00:00:00+00,42989.55,495.38
BTC,2024-04-14 00:00:00+00,42534.3,525.84
BTC,2024-04-15 00:00:00+00,43093.38,508.94
BTC,2024-04-16 00:00:00+00,43608.7,676.8
BTC,2024-04-17 00:00:00+00,43847.18,701.79
BTC,2024-04-18 00:00:00+00,44375.42,785.39
BTC,2024-04-19 00:00:00+00,44532.52,668.33
BTC,2024-04-20 00:00:00+00,44938.86,628.2
BTC,2024-04-21 00:00:00+00,45112.86,459.4
BTC,2024-04-22 00:00:00+00,45148.52,466.3
BTC,2024-04-23 00:00:00+00,45213.17,225.43
BTC,2024-04-24 00:00:00+00,45225.74,212.81
BTC,2024-04-25 00:00:00+00,45200.19,251.57
BTC,2024-04-26 00:00:00+00,45252.46,241.02
BTC,2024-04-27 00:00:00+00,45369.79,277.56
BTC,2024-04-28 00:00:00+00,45673.87,404.96
BTC,2024-04-29 00:00:00+00,45693.05,457.41
BTC,2024-04-30 00:00:00+00,45182.57,501.97
BTC,2024-05-01 00:00:00+00,45912.13,639.85
BTC,2024-05-02 00:00:00+00,46905.08,846.77
BTC,2024-05-03 00:00:00+00,47482.7,687.92
BTC,2024-05-04 00:00:00+00,48616.49,598.99
BTC,2024-05-05 00:00:00+00,48569.23,559.53
BTC,2024-05-06 00:00:00+00,48859.09,613.48
BTC,2024-05-07 00:00:00+00,48912.1,582.74
BTC,2024-05-08 00:00:00+00,48864.12,449.3
BTC,2024-05-09 00:00:00+00,49157.73,503.96
BTC,2024-05-10 00:00:00+00,49565.86,502.05
BTC,2024-05-11 00:00:00+00,49056.17,314.8
BTC,2024-05-12 00:00:00+00,49006.74,329.04
BTC,2024-05-13 00:00:00+00,49250.9,349.95
BTC,2024-05-14 00:00:00+00,49480.82,310.18
BTC,2024-05-15 00:00:00+00,49880.81,302.53
BTC,2024-05-16 00:00:00+00,50077.46,181.79
BTC,2024-05-17 00:00:00+00,50040.67,186.57
BTC,2024-05-18 00:00:00+00,50312.04,259.57
BTC,2024-05-19 00:00:00+00,50317.44,254.84
BTC,2024-05-20 00:00:00+00,50303.48,239.61
BTC,2024-05-21 00:00:00+00,50046.09,180.35
BTC,2024-05-22 00:00:00+00,50076.74,166.41
BTC,2024-05-23 00:00:00+00,50326.24,190.1
BTC,2024-05-24 00:00:00+00,50479.2,234.28
BTC,2024-05-25 00:00:00+00,50426.33,246.18
BTC,2024-05-26 00:00:00+00,50426.82,326.77
BTC,2024-05-27 00:00:00+00,50505.5,345.06
BTC,2024-05-28 00:00:00+00,50573.06,303.45
BTC,2024-05-29 00:00:00+00,50614.83,259.64
BTC,2024-05-30 00:00:00+00,50761.23,269.74
BTC,2024-05-31 00:00:00+00,50709.93,286.91
BTC,2024-06-01 00:00:00+00,50657.34,233.93
BTC,2024-06-02 00:00:00+00,50680.5,233.28
BTC,2024-06-03 00:00:00+00,50687.64,230.27
BTC,2024-06-04 00:00:00+00,50807.62,292.17
BTC,2024-06-05 00:00:00+00,50695.72,278.56
BTC,2024-06-06 00:00:00+00,50551.83,291.95
BTC,2024-06-07 00:00:00+00,50627.36,300.69
BTC,2024-06-08 00:00:00+00,50569.21,238.95
BTC,2024-06-09 00:00:00+00,50595.86,253.23
BTC,2024-06-10 00:00:00+00,50417.07,278.89
BTC,2024-06-11 00:00:00+00,50408.65,407.29
BTC,2024-06-12 00:00:00+00,50357.58,335.57
BTC,2024-06-13 00:00:00+00,50503.48,329.38
BTC,2024-06-14 00:00:00+00,48454.9,354.18
BTC,2024-06-15 00:00:00+00,48380.79,379.06
BTC,2024-06-16 00:00:00+00,48334.87,396.73
BTC,2024-06-17 00:00:00+00,48293.5,382.68
BTC,2024-06-18 00:00:00+00,48492.14,424.42
BTC,2024-06-19 00:00:00+00,49028.1,426.9
BTC,2024-06-20 00:00:00+00,49388.54,435.55
BTC,2024-06-21 00:00:00+00,50017.7,506.22
BTC,2024-06-22 00:00:00+00,50039.84,396.32
BTC,2024-06-23 00:00:00+00,50349.01,405.23
BTC,2024-06-24 00:00:00+00,50656.09,410.29
BTC,2024-06-25 00:00:00+00,51296.95,422.97
BTC,2024-06-26 00:00:00+00,52231.97,389.56
BTC,2024-06-27 00:00:00+00,52699.96,365.24
BTC,2024-06-28 00:00:00+00,53541.03,451.49
BTC,2024-06-29 00:00:00+00,54120.61,397.18
BTC,2024-06-30 00:00:00+00,54687.11,385.51
BTC,2024-07-01 00:00:00+00,54946.62,346.52
BTC,2024-07-02 00:00:00+00,54958.53,301.35
BTC,2024-07-03 00:00:00+00,55206.95,328.78
BTC,2024-07-04 00:00:00+00,55579.58,329.5
BTC,2024-07-05 00:00:00+00,56016.63,349.45
BTC,2024-07-06 00:00:00+00,56868.93,312.63
BTC,2024-07-07 00:00:00+00,57628.93,368.41
BTC,2024-07-08 00:00:00+00,58215.77,401.67
BTC,2024-07-09 00:00:00+00,59118.06,411.63
BTC,2024-07-10 00:00:00+00,59977.67,418.48
BTC,2024-07-11 00:00:00+00,60490.67,427.51
BTC,2024-07-12 00:00:00+00,61130.48,411.71
BTC,2024-07-13 00:00:00+00,61729.71,390.77
BTC,2024-07-14 00:00:00+00,61805.06,382.21
BTC,2024-07-15 00:00:00+00,62001.27,368.15
BTC,2024-07-16 00:00:00+00,62264.54,323.69
BTC,2024-07-17 00:00:00+00,62325.07,328.29
BTC,2024-07-18 00:00:00+00,62256.47,309.8
BTC,2024-07-19 00:00:00+00,62032.53,276.93
BTC,2024-07-20 00:00:00+00,62047.92,259.27
BTC,2024-07-21 00:00:00+00,62130.11,261.32
BTC,2024-07-22 00:00:00+00,62053.51,245.92
BTC,2024-07-23 00:00:00+00,62119.63,253.17
BTC,2024-07-24 00:00:00+00,62141.25,253.44
BTC,2024-07-25 00:00:00+00,62146.36,282.87
BTC,2024-07-26 00:00:00+00,62051.0,370.87
BTC,2024-07-27 00:00:00+00,61994.73,391.1
BTC,2024-07-28 00:00:00+00,62033.88,415.61
BTC,2024-07-29 00:00:00+00,62074.1,419.71
BTC,2024-07-30 00:00:00+00,62191.98,436.15
BTC,2024-07-31 00:00:00+00,62239.3,444.4
BTC,2024-08-01 00:00:00+00,62240.21,355.15
BTC,2024-08-02 00:00:00+00,62181.49,219.53
BTC,2024-08-03 00:00:00+00,62266.16,207.78
BTC,2024-08-04 00:00:00+00,62272.6,209.81
BTC,2024-08-05 00:00:00+00,62280.68,236.21
BTC,2024-08-06 00:00:00+00,62495.5,799.07
BTC,2024-08-07 00:00:00+00,62611.62,776.34
BTC,2024-08-08 00:00:00+00,62530.05,672.51
BTC,2024-08-09 00:00:00+00,62665.57,394.69
BTC,2024-08-10 00:00:00+00,62683.79,347.32
BTC,2024-08-11 00:00:00+00,62634.06,351.26
BTC,2024-08-12 00:00:00+00,62649.29,251.4
BTC,2024-08-13 00:00:00+00,62771.29,251.68
BTC,2024-08-14 00:00:00+00,62667.75,360.29
BTC,2024-08-15 00:00:00+00,62837.93,317.15
BTC,2024-08-16 00:00:00+00,62739.23,300.63
BTC,2024-08-17 00:00:00+00,62694.56,307.29
BTC,2024-08-18 00:00:00+00,62691.14,303.1
BTC,2024-08-19 00:00:00+00,62642.61,263.38
BTC,2024-08-20 00:00:00+00,62630.55,256.72
BTC,2024-08-21 00:00:00+00,62681.31,371.83
BTC,2024-08-22 00:00:00+00,62556.24,494.66
BTC,2024-08-23 00:00:00+00,62575.6,420.52
BTC,2024-08-24 00:00:00+00,62624.1,449.8
BTC,2024-08-25 00:00:00+00,62613.78,440.59
BTC,2024-08-26 00:00:00+00,62648.45,431.19
BTC,2024-08-27 00:00:00+00,61619.34,406.29
BTC,2024-08-28 00:00:00+00,61452.87,401.86
BTC,2024-08-29 00:00:00+00,61567.79,358.62
BTC,2024-08-30 00:00:00+00,61907.44,373.01
BTC,2024-08-31 00:00:00+00,62661.86,458.86
BTC,2024-09-01 00:00:00+00,63292.7,460.0
BTC,2024-09-02 00:00:00+00,63789.0,416.24
BTC,2024-09-03 00:00:00+00,64442.95,419.74
BTC,2024-09-04 00:00:00+00,64991.55,447.14
BTC,2024-09-05 00:00:00+00,65609.95,465.77
BTC,2024-09-06 00:00:00+00,66354.44,478.72
BTC,2024-09-07 00:00:00+00,67582.36,402.18
BTC,2024-09-08 00:00:00+00,68204.84,433.09
BTC,2024-09-09 00:00:00+00,68847.74,403.58
BTC,2024-09-10 00:00:00+00,69055.6,561.08
BTC,2024-09-11 00:00:00+00,69033.45,573.3
BTC,2024-09-12 00:00:00+00,69191.29,332.68
BTC,2024-09-13 00:00:00+00,69244.63,348.4
BTC,2024-09-14 00:00:00+00,69026.27,420.13
BTC,2024-09-15 00:00:00+00,68610.99,436.85
BTC,2024-09-16 00:00:00+00,68544.29,239.63
BTC,2024-09-17 00:00:00+00,68296.53,229.87
BTC,2024-09-18 00:00:00+00,68358.82,202.36
BTC,2024-09-19 00:00:00+00,68433.85,378.57
BTC,2024-09-20 00:00:00+00,68379.83,380.64
BTC,2024-09-21 00:00:00+00,68417.38,389.49
BTC,2024-09-22 00:00:00+00,68441.8,394.61
BTC,2024-09-23 00:00:00+00,68352.63,415.52
BTC,2024-09-24 00:00:00+00,68307.7,436.74
BTC,2024-09-25 00:00:00+00,68327.04,416.14
BTC,2024-09-26 00:00:00+00,68319.51,426.87
BTC,2024-09-27 00:00:00+00,68352.6,416.64
BTC,2024-09-28 00:00:00+00,68326.83,409.9
BTC,2024-09-29 00:00:00+00,68333.1,406.4
BTC,2024-09-30 00:00:00+00,68352.9,408.72
BTC,2024-10-01 00:00:00+00,68278.83,440.13
BTC,2024-10-02 00:00:00+00,68239.13,466.05
BTC,2024-10-03 00:00:00+00,68358.76,499.58
BTC,2024-10-04 00:00:00+00,68371.37,443.38
BTC,2024-10-05 00:00:00+00,68420.15,458.45
BTC,2024-10-06 00:00:00+00,68465.22,380.56
BTC,2024-10-07 00:00:00+00,68544.01,371.58
BTC,2024-10-08 00:00:00+00,68602.62,348.39
BTC,2024-10-09 00:00:00+00,68589.49,352.41
BTC,2024-10-10 00:00:00+00,68535.34,347.73
BTC,2024-10-11 00:00:00+00,68539.31,354.68
BTC,2024-10-12 00:00:00+00,68602.84,363.3
BTC,2024-10-13 00:00:00+00,68597.92,363.18
BTC,2024-10-14 00:00:00+00,68594.12,357.48
BTC,2024-10-15 00:00:00+00,68785.41,346.9
BTC,2024-10-16 00:00:00+00,68605.22,352.6
BTC,2024-10-17 00:00:00+00,68204.09,347.75
BTC,2024-10-18 00:00:00+00,68226.88,349.69
BTC,2024-10-19 00:00:00+00,67762.26,348.2
BTC,2024-10-20 00:00:00+00,67757.72,337.57
BTC,2024-10-21 00:00:00+00,67853.12,338.26
BTC,2024-10-22 00:00:00+00,68029.8,353.09
BTC,2024-10-23 00:00:00+00,67947.91,345.33
BTC,2024-10-24 00:00:00+00,67879.6,352.64
BTC,2024-10-25 00:00:00+00,67989.11,373.4
BTC,2024-10-26 00:00:00+00,67939.31,377.37
BTC,2024-10-27 00:00:00+00,67953.39,365.62
BTC,2024-10-28 00:00:00+00,68040.84,371.32
BTC,2024-10-29 00:00:00+00,68064.81,356.16
BTC,2024-10-30 00:00:00+00,68086.13,330.0
BTC,2024-10-31 00:00:00+00,68189.85,334.98
BTC,2024-11-01 00:00:00+00,68212.5,324.8
BTC,2024-11-02 00:00:00+00,68078.09,347.01
BTC,2024-11-03 00:00:00+00,67680.98,344.44
BTC,2024-11-04 00:00:00+00,67553.93,340.05
BTC,2024-11-05 00:00:00+00,67373.32,373.03
BTC,2024-11-06 00:00:00+00,67562.95,401.13
BTC,2024-11-07 00:00:00+00,66524.98,299.15
BTC,2024-11-08 00:00:00+00,66255.59,297.43
BTC,2024-11-09 00:00:00+00,65986.17,301.96
BTC,2024-11-10 00:00:00+00,66030.54,307.05
BTC,2024-11-11 00:00:00+00,66568.75,98.29
BTC,2024-11-12 00:00:00+00,60207.16,176.66
BTC,2024-11-13 00:00:00+00,60091.35,206.88
BTC,2024-11-14 00:00:00+00,60357.35,165.3
BTC,2024-11-15 00:00:00+00,60363.75,161.45
BTC,2024-11-16 00:00:00+00,60475.4,193.22
BTC,2024-11-17 00:00:00+00,60558.65,195.74
BTC,2024-11-18 00:00:00+00,60768.11,194.92
BTC,2024-11-19 00:00:00+00,60949.69,174.23
BTC,2024-11-20 00:00:00+00,61377.74,166.63
BTC,2024-11-21 00:00:00+00,61428.14,154.55
